"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,201103148,Driver,Male, 39,Not injured,6,">1 party, dvr part fault",European
1,201103148,Driver,Male, 47,Serious,3,">1 party, dvr part fault",European
1,201103148,Driver,Male, 48,Not injured,5,">1 party, no dvr fault",European
1,201103148,Driver,Male, 66,Not injured,2,">1 party, no dvr fault",European
1,201103187,Driver,Male, 56,Not injured,1,">1 party, no dvr fault",European
1,201103386,Driver,Female, 42,Not injured,1,">1 party, dvr part fault",European
1,201103386,Driver,Male, 88,Not injured,3,">1 party, dvr part fault",Unknown
1,201103440,Driver,Male, 37,Not injured,2,">1 party, dvr prime fault",Asian
1,201103440,Other,Female, 25,Serious,1,">1 party, no dvr fault",European
1,201103459,Driver,Female, 51,Serious,2,">1 party, dvr prime fault",Unknown
1,201103459,Driver,Male, 41,Not injured,3,">1 party, no dvr fault",Asian
1,201103459,Driver,Male, 45,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201103459,Passenger,Male, 50,Minor,2,">1 party, dvr prime fault",European
1,201103471,Driver,Male, 25,Serious,2,">1 party, dvr prime fault",Asian
1,201103471,Driver,Male, 37,Minor,1,">1 party, no dvr fault",Unknown
1,201103506,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",Asian
1,201103536,Driver,Female, 57,Not injured,2,">1 party, dvr prime fault",European
1,201103536,Driver,Male, 60,Serious,1,">1 party, no dvr fault",European
1,201103842,Driver,Female, 23,Not injured,1,"1 veh, dvr at fault",Other Pacific Islander
1,201103842,Passenger,Female, 36,Serious,1,"1 veh, dvr at fault",Unknown
1,201103852,Driver,Female, 19,Serious,1,">1 party, no dvr fault",European
1,201103852,Driver,Female, 75,Not injured,2,">1 party, dvr prime fault",European
1,201103859,Driver,Male, 47,Not injured,1,">1 party, no dvr fault",European
1,201103859,Other,Male, 17,Serious,2,">1 party, dvr prime fault",European
1,201103861,Driver,Female, 28,Not injured,1,">1 party, dvr prime fault",Other
1,201103906,Driver,Female, 24,Minor,2,">1 party, no dvr fault",Asian
1,201103906,Driver,Female, 42,Serious,3,">1 party, no dvr fault",European
1,201103906,Driver,Male, 33,Not injured,4,">1 party, no dvr fault",European
1,201103906,Driver,Male, 34,Minor,1,">1 party, dvr prime fault",European
1,201103974,Driver,Male, 29,Not injured,1,">1 party, no dvr fault",Asian
1,201104004,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,201104056,Driver,Female, 19,Not injured,2,">1 party, dvr prime fault",European
1,201104056,Driver,Female, 34,Not injured,1,">1 party, no dvr fault",Asian
1,201104056,Passenger,Female, 19,Serious,2,">1 party, dvr prime fault",European
1,201104056,Passenger,Female, 36,Minor,1,">1 party, no dvr fault",Asian
1,201104061,Driver,Female, 25,Serious,1,"1 veh, dvr at fault",Samoan
1,201104061,Passenger,Male, 30,Minor,1,"1 veh, dvr at fault",Other Pacific Islander
1,201104073,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,201104079,Driver,Female, 46,Not injured,2,">1 party, no dvr fault",European
1,201104079,Driver,Male, 33,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201104102,Driver,Male, 23,Serious,1,"1 veh, dvr at fault",European
1,201104144,Driver,Male, 30,Not injured,1,">1 party, no dvr fault",Unknown
1,201104144,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,201104144,Passenger,Female, 31,Minor,1,">1 party, no dvr fault",European
1,201104144,Passenger,Female,,Serious,1,">1 party, no dvr fault",European
1,201104155,Driver,Female, 46,Serious,1,">1 party, no dvr fault",European
1,201104155,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,201104200,Driver,Male, 30,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201104200,Passenger,Male,,Serious,1,"1 veh, dvr at fault",European
1,201104239,Driver,Female, 25,Not injured,1,">1 party, dvr prime fault",Samoan
1,201104239,Driver,Female, 37,Serious,2,">1 party, no dvr fault",European
1,201104239,Driver,Male, 40,Not injured,3,">1 party, no dvr fault",European
1,201104242,Driver,Male, 56,Not injured,1,">1 party, no dvr fault",European
1,201104272,Driver,Female, 20,Serious,1,"1 veh, dvr at fault",European
1,201104276,Driver,Female, 50,Not injured,2,">1 party, no dvr fault",Other
1,201104276,Driver,Male, 50,Serious,1,">1 party, dvr prime fault",European
1,201104298,Driver,Female, 19,Serious,1,"1 veh, dvr at fault",European
1,201104335,Driver,Female, 59,Serious,1,">1 party, dvr prime fault",European
1,201104335,Driver,Male, 47,Not injured,2,">1 party, no dvr fault",NZ Maori
1,201104336,Driver,Male, 21,Serious,1,">1 party, dvr part fault",NZ Maori
1,201104336,Driver,Male, 39,Not injured,2,">1 party, dvr prime fault",European
1,201104376,Driver,Male, 17,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,201104803,Other,Male,,Not injured,1,">1 party, dvr prime fault",Unknown
1,201104805,Driver,Male, 33,Serious,2,">1 party, no dvr fault",European
1,201104805,Driver,Male, 33,Minor,1,">1 party, dvr prime fault",European
1,201104825,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,201104825,Other,Male, 56,Serious,1,">1 party, no dvr fault",European
1,201104840,Driver,Male, 80,Serious,1,">1 party, dvr prime fault",European
1,201104850,Driver,Unknown,,Not injured,1,"1 veh, dvr at fault",Unknown
1,201104850,Passenger,Male, 25,Serious,1,"1 veh, dvr at fault",European
1,201104907,Other,Male, 44,Serious,1,"1 veh, dvr at fault",European
1,201104931,Driver,Female, 63,Not injured,1,">1 party, no dvr fault",European
1,201104993,Driver,Male, 41,Not injured,1,">1 party, no dvr fault",Other Pacific Islander
1,201105016,Driver,Male, 26,Not injured,1,">1 party, dvr prime fault",European
1,201105020,Driver,Male, 46,Serious,1,"1 veh, dvr at fault",European
1,201105026,Driver,Female, 63,Serious,2,">1 party, dvr prime fault",European
1,201105026,Driver,Male, 24,Not injured,1,">1 party, no dvr fault",European
1,201105073,Driver,Male, 46,Not injured,1,">1 party, no dvr fault",Unknown
1,201105096,Driver,Female, 51,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201105096,Other,Female, 54,Serious,2,">1 party, no dvr fault",European
1,201105099,Driver,Male, 33,Not injured,1,">1 party, no dvr fault",Asian
1,201105104,Driver,Male, 16,Not injured,1,">1 party, no dvr fault",Unknown
1,201105107,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",European
1,201105107,Passenger,Female, 26,Minor,1,"1 veh, dvr at fault",European
1,201105151,Driver,Male, 42,Serious,1,">1 party, no dvr fault",European
1,201105151,Driver,Male, 71,Not injured,2,">1 party, dvr prime fault",European
1,201105231,Driver,Male, 59,Serious,1,"1 veh, dvr at fault",European
1,201105264,Driver,Male, 74,Not injured,2,">1 party, dvr prime fault",European
1,201105264,Other,Male, 50,Serious,1,">1 party, no dvr fault",European
1,201105297,Driver,Male, 60,Not injured,2,">1 party, dvr prime fault",Samoan
1,201105297,Other,Male, 50,Serious,1,">1 party, no dvr fault",European
1,201105354,Driver,Male, 29,Not injured,2,">1 party, dvr prime fault",Asian
1,201105354,Other,Female, 25,Serious,1,">1 party, no dvr fault",European
1,201105361,Driver,Male, 36,Not injured,2,">1 party, dvr prime fault",European
1,201105361,Driver,Male, 44,Serious,1,">1 party, dvr part fault",European
1,201105469,Driver,Male, 22,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201105471,Driver,Male, 37,Serious,1,">1 party, dvr prime fault",European
1,201105471,Driver,Male, 39,Not injured,2,">1 party, no dvr fault",Asian
1,201105484,Driver,Female, 18,Minor,2,">1 party, dvr prime fault",Unknown
1,201105484,Driver,Male, 81,Minor,1,">1 party, no dvr fault",European
1,201105484,Passenger,Female, 75,Serious,1,">1 party, no dvr fault",European
1,201105495,Driver,Male, 23,Not injured,1,">1 party, dvr prime fault",Other
1,201105495,Driver,Male, 31,Not injured,4,">1 party, no dvr fault",European
1,201105495,Driver,Male, 41,Serious,2,">1 party, no dvr fault",European
1,201105495,Driver,Male, 42,Not injured,3,">1 party, no dvr fault",European
1,201105500,Driver,Male, 64,Serious,1,">1 party, dvr prime fault",Unknown
1,201105500,Passenger,Female,,Minor,1,">1 party, dvr prime fault",Unknown
1,201105517,Driver,Male, 46,Serious,1,">1 party, dvr prime fault",Tongan
1,201105517,Driver,Male, 47,Serious,2,">1 party, no dvr fault",Asian
1,201105517,Passenger,Female, 29,Minor,1,">1 party, dvr prime fault",Tongan
1,201105517,Passenger,Female, 49,Minor,2,">1 party, no dvr fault",Asian
1,201105521,Driver,Male, 40,Serious,1,"1 veh, dvr at fault",Samoan
1,201105537,Driver,Female, 29,Minor,1,">1 party, dvr prime fault",European
1,201105793,Driver,Male, 34,Not injured,2,">1 party, dvr prime fault",European
1,201105793,Other,Male, 38,Serious,1,">1 party, no dvr fault",European
1,201105813,Driver,Male, 23,Minor,2,">1 party, no dvr fault",Other Pacific Islander
1,201105813,Driver,Male, 63,Not injured,1,">1 party, dvr prime fault",European
1,201105813,Passenger,Female, 12,Minor,2,">1 party, no dvr fault",Other Pacific Islander
1,201105813,Passenger,Female, 23,Minor,2,">1 party, no dvr fault",Other Pacific Islander
1,201105874,Driver,Female, 22,Not injured,2,">1 party, dvr prime fault",European
1,201105874,Driver,Male, 32,Serious,1,">1 party, no dvr fault",European
1,201105874,Driver,Unknown,,Not injured,3,">1 party, no dvr fault",Unknown
1,201105954,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,201105954,Passenger,Male, 26,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201105958,Driver,Female, 25,Not injured,1,">1 party, no dvr fault",Asian
1,201106033,Driver,Female, 19,Not injured,2,">1 party, dvr prime fault",European
1,201106033,Other,Female, 48,Serious,1,">1 party, no dvr fault",European
1,201106062,Driver,Male, 51,Serious,1,">1 party, dvr prime fault",Other
1,201106078,Driver,Female, 32,Serious,1,">1 party, no dvr fault",NZ Maori
1,201106078,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",European
1,201106094,Driver,Female, 18,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,201106094,Passenger,Female, 18,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201106096,Driver,Male, 18,Serious,1,">1 party, dvr part fault",European
1,201106096,Driver,Male, 54,Not injured,2,">1 party, dvr prime fault",Unknown
1,201106098,Driver,Male,,Not injured,2,">1 party, no dvr fault",NZ Maori
1,201106098,Other,Female, 47,Serious,1,">1 party, dvr prime fault",European
1,201200002,Driver,Male, 15,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201200002,Driver,Male, 22,Fatal,1,">1 party, dvr part fault",European
1,201200002,Passenger,Male, 17,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201200005,Driver,Male, 62,Not injured,1,">1 party, no dvr fault",European
1,201200024,Driver,Male, 22,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201200024,Driver,Male, 24,Not injured,2,">1 party, dvr part fault",NZ Maori
1,201200026,Driver,Unknown,,Not injured,1,">1 party, no dvr fault",Unknown
1,201200032,Driver,Male, 21,Minor,1,"1 veh, no dvr fault",NZ Maori
1,201200032,Passenger,Male, 19,Minor,1,"1 veh, no dvr fault",NZ Maori
1,201200032,Passenger,Male, 24,Fatal,1,"1 veh, no dvr fault",NZ Maori
1,201200066,Driver,Male, 34,Not injured,1,">1 party, dvr prime fault",Tongan
1,201200076,Driver,Male, 26,Fatal,1,"1 veh, no dvr fault",Samoan
1,201200080,Driver,Female, 40,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201201419,Driver,Female, 58,Minor,2,">1 party, no dvr fault",European
1,201201419,Driver,Male, 29,Serious,1,">1 party, dvr prime fault",Asian
1,201201419,Passenger,Male, 61,Minor,2,">1 party, no dvr fault",European
1,201201484,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",Asian
1,201201484,Driver,Male, 55,Serious,1,">1 party, no dvr fault",European
1,201201503,Driver,Female, 36,Not injured,1,">1 party, no dvr fault",European
1,201201551,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",Asian
1,201201564,Driver,Male, 44,Not injured,1,">1 party, no dvr fault",Asian
1,201201585,Driver,Female, 32,Not injured,1,">1 party, no dvr fault",Samoan
1,201201615,Driver,Male, 16,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201201615,Driver,Male, 29,Minor,2,">1 party, no dvr fault",Asian
1,201201615,Passenger,Female, 17,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201201615,Passenger,Male, 18,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201201697,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",Unknown
1,201201697,Other,Male, 26,Serious,1,">1 party, no dvr fault",European
1,201201786,Driver,Female, 15,Serious,1,">1 party, no dvr fault",European
1,201201786,Driver,Female, 55,Not injured,2,">1 party, dvr prime fault",Samoan
1,201201832,Driver,Female, 19,Not injured,2,">1 party, no dvr fault",NZ Maori
1,201201832,Driver,Male, 34,Serious,1,">1 party, dvr prime fault",European
1,201201835,Driver,Male, 31,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201201842,Driver,Female, 38,Serious,1,">1 party, no dvr fault",Unknown
1,201201842,Driver,Male, 62,Not injured,2,">1 party, dvr prime fault",Unknown
1,201201845,Driver,Male, 45,Not injured,2,">1 party, dvr prime fault",Tongan
1,201201845,Other,Male, 22,Serious,1,">1 party, no dvr fault",European
1,201201851,Driver,Male, 15,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201201851,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201201881,Driver,Male, 31,Not injured,1,">1 party, dvr prime fault",Other
1,201202007,Driver,Male, 20,Not injured,1,">1 party, no dvr fault",European
1,201202033,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",European
1,201202088,Driver,Female, 31,Minor,2,">1 party, no dvr fault",European
1,201202088,Driver,Male, 36,Not injured,1,">1 party, dvr prime fault",European
1,201202088,Passenger,Male,,Serious,2,">1 party, no dvr fault",Unknown
1,201202112,Driver,Male, 50,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201202119,Driver,Female, 40,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201202316,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",Samoan
1,201202324,Driver,Female, 65,Serious,1,">1 party, no dvr fault",Unknown
1,201202324,Driver,Male, 44,Not injured,2,">1 party, dvr prime fault",European
1,201202325,Driver,Female, 58,Not injured,2,">1 party, no dvr fault",Asian
1,201202325,Driver,Male, 32,Serious,1,">1 party, dvr prime fault",Asian
1,201202325,Passenger,Female, 28,Minor,1,">1 party, dvr prime fault",Asian
1,201202360,Driver,Female, 37,Not injured,2,">1 party, dvr prime fault",European
1,201202360,Driver,Male, 40,Serious,1,">1 party, no dvr fault",European
1,201202367,Driver,Male, 58,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201202495,Driver,Male, 27,Not injured,1,">1 party, no dvr fault",Asian
1,201202582,Driver,Female, 64,Serious,2,">1 party, no dvr fault",European
1,201202582,Driver,Male, 23,Minor,1,">1 party, dvr prime fault",Tongan
1,201202605,Driver,Male, 24,Minor,1,"1 veh, dvr at fault",European
1,201202605,Passenger,Female,,Serious,1,"1 veh, dvr at fault",Unknown
1,201202627,Driver,Male, 19,Serious,2,">1 party, dvr prime fault",European
1,201202627,Driver,Male, 25,Not injured,1,">1 party, no dvr fault",European
1,201202649,Driver,Male, 63,Serious,1,"1 veh, dvr at fault",European
1,201202867,Driver,Male, 20,Not injured,2,">1 party, dvr prime fault",Samoan
1,201202867,Driver,Male, 29,Serious,1,">1 party, no dvr fault",European
1,201202931,Driver,Male, 27,Serious,1,">1 party, dvr part fault",European
1,201202931,Driver,Male,,Not injured,2,">1 party, dvr prime fault",European
1,201202979,Driver,Female, 40,Not injured,1,">1 party, dvr prime fault",Unknown
1,201202979,Other,Male, 40,Serious,2,">1 party, no dvr fault",European
1,201203020,Driver,Male, 26,Not injured,2,">1 party, no dvr fault",Asian
1,201203020,Other,Male, 26,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201203092,Driver,Female, 23,Serious,1,">1 party, no dvr fault",European
1,201203092,Driver,Male, 27,Not injured,2,">1 party, dvr prime fault",European
1,201203105,Driver,Male, 19,Not injured,1,">1 party, no dvr fault",European
1,201203157,Driver,Female, 35,Serious,1,">1 party, no dvr fault",European
1,201203157,Driver,Female, 42,Not injured,2,">1 party, dvr prime fault",European
1,201203158,Driver,Male, 16,Not injured,2,">1 party, dvr prime fault",European
1,201203158,Driver,Male, 88,Serious,1,">1 party, no dvr fault",European
1,201203200,Driver,Male, 29,Not injured,1,">1 party, no dvr fault",Asian
1,201203201,Other,Female, 47,Serious,1,">1 party, dvr prime fault",European
1,201203202,Driver,Female, 28,Not injured,2,">1 party, dvr prime fault",Asian
1,201203202,Driver,Female, 88,Serious,1,">1 party, no dvr fault",European
1,201203254,Driver,Male, 25,Not injured,1,">1 party, dvr prime fault",European
1,201203257,Driver,Male, 37,Serious,1,"1 veh, dvr at fault",Unknown
1,201203283,Other,Male, 30,Minor,1,">1 party, dvr prime fault",Asian
1,201203339,Driver,Female, 34,Serious,2,">1 party, dvr prime fault",European
1,201203339,Driver,Male, 25,Not injured,1,">1 party, dvr part fault",European
1,201203488,Driver,Female, 22,Serious,4,">1 party, no dvr fault",European
1,201203488,Driver,Male, 25,Not injured,3,">1 party, no dvr fault",European
1,201203488,Driver,Male, 28,Minor,1,">1 party, dvr prime fault",Asian
1,201203488,Driver,Male, 34,Not injured,2,">1 party, no dvr fault",European
1,201203615,Driver,Male, 31,Serious,1,">1 party, no dvr fault",European
1,201203615,Driver,Male, 39,Not injured,2,">1 party, dvr prime fault",European
1,201203639,Driver,Female, 57,Not injured,2,">1 party, no dvr fault",European
1,201203639,Driver,Male, 23,Serious,1,">1 party, dvr prime fault",European
1,201203825,Driver,Male, 35,Serious,1,">1 party, no dvr fault",European
1,201203825,Driver,Unknown,,Not injured,2,">1 party, dvr prime fault",Unknown
1,201203828,Driver,Male, 39,Serious,1,"1 veh, dvr at fault",Fijian
1,201203840,Driver,Male, 19,Not injured,1,">1 party, no dvr fault",European
1,201203855,Driver,Male, 55,Serious,1,">1 party, no dvr fault",European
1,201203855,Driver,Male, 59,Not injured,2,">1 party, dvr prime fault",European
1,201204069,Driver,Female, 56,Not injured,1,">1 party, no dvr fault",European
1,201204069,Driver,Male, 36,Serious,2,">1 party, dvr prime fault",Fijian
1,201204082,Driver,Male, 23,Not injured,1,">1 party, no dvr fault",Asian
1,201204135,Driver,Male, 47,Not injured,1,">1 party, no dvr fault",European
1,201204135,Driver,Male, 85,Serious,2,">1 party, dvr prime fault",European
1,201204152,Driver,Male, 25,Serious,1,"1 veh, dvr at fault",Samoan
1,201204165,Driver,Female, 34,Serious,1,">1 party, no dvr fault",European
1,201204165,Driver,Male, 60,Not injured,2,">1 party, dvr prime fault",Asian
1,201204231,Driver,Male, 42,Not injured,2,">1 party, dvr part fault",Unknown
1,201204231,Other,Female, 51,Serious,1,">1 party, dvr prime fault",European
1,201204248,Driver,Male, 23,Not injured,1,">1 party, dvr prime fault",European
1,201204255,Driver,Female, 31,Not injured,1,">1 party, no dvr fault",European
1,201204264,Driver,Male, 20,Not injured,1,"1 veh, dvr at fault",Samoan
1,201204264,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,201204275,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",European
1,201204341,Driver,Female, 27,Minor,2,">1 party, dvr part fault",NZ Maori
1,201204341,Driver,Male, 43,Not injured,1,">1 party, dvr prime fault",Samoan
1,201204341,Passenger,Female, 32,Serious,2,">1 party, dvr part fault",NZ Maori
1,201204341,Passenger,Male, 28,Serious,2,">1 party, dvr part fault",Other
1,201204341,Passenger,Male, 34,Serious,2,">1 party, dvr part fault",Other
1,201204502,Driver,Male, 24,Serious,1,"1 veh, dvr at fault",Asian
1,201204504,Driver,Female, 35,Serious,1,">1 party, dvr prime fault",European
1,201204589,Driver,Female, 43,Not injured,1,">1 party, dvr prime fault",Asian
1,201204591,Driver,Male, 55,Serious,1,">1 party, dvr prime fault",European
1,201204591,Driver,Male, 55,Not injured,2,">1 party, no dvr fault",Unknown
1,201204591,Passenger,Female, 55,Minor,1,">1 party, dvr prime fault",European
1,201204723,Driver,Male, 30,Serious,1,"1 veh, dvr at fault",European
1,201204723,Passenger,Female, 48,Minor,1,"1 veh, dvr at fault",European
1,201204743,Driver,Male, 40,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201204743,Driver,Male, 46,Not injured,3,">1 party, no dvr fault",Other Pacific Islander
1,201204747,Driver,Male, 40,Serious,1,">1 party, no dvr fault",European
1,201204747,Driver,Male, 50,Not injured,2,">1 party, dvr prime fault",Asian
1,201204753,Driver,Male, 21,Serious,1,">1 party, dvr prime fault",Samoan
1,201204753,Driver,Male, 43,Not injured,2,">1 party, no dvr fault",European
1,201204753,Passenger,Male, 18,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201204773,Driver,Female, 27,Minor,1,">1 party, no dvr fault",European
1,201204773,Driver,Male, 38,Minor,2,">1 party, dvr prime fault",Other
1,201204773,Passenger,Female, 23,Minor,1,">1 party, no dvr fault",European
1,201204773,Passenger,Female, 50,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201204773,Passenger,Female, 55,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201204773,Passenger,Male, 22,Serious,1,">1 party, no dvr fault",European
1,201204925,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",Fijian
1,201204989,Driver,Male, 40,Not injured,2,">1 party, dvr prime fault",Other
1,201204989,Driver,Male, 51,Minor,1,">1 party, no dvr fault",Other
1,201204989,Passenger,Female, 48,Serious,1,">1 party, no dvr fault",Other
1,201204989,Passenger,Female, 49,Minor,1,">1 party, no dvr fault",Other
1,201205038,Driver,Male, 25,Serious,1,">1 party, no dvr fault",Other
1,201205038,Driver,Male, 38,Not injured,2,">1 party, dvr prime fault",Asian
1,201205076,Driver,Male, 30,Not injured,1,"1 veh, dvr at fault",European
1,201205076,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",Unknown
1,201205087,Driver,Male, 48,Not injured,1,">1 party, no dvr fault",Asian
1,201205110,Driver,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown
1,201205131,Driver,Female, 30,Serious,1,"1 veh, dvr at fault",European
1,201205189,Driver,Female, 23,Not injured,1,">1 party, dvr prime fault",Asian
1,201205336,Driver,Male, 20,Not injured,1,">1 party, dvr prime fault",Asian
1,201205336,Driver,Male, 55,Minor,2,">1 party, no dvr fault",European
1,201205336,Passenger,Female, 51,Serious,2,">1 party, no dvr fault",Unknown
1,201205337,Driver,Female, 53,Not injured,3,">1 party, no dvr fault",Asian
1,201205337,Driver,Male, 35,Serious,2,">1 party, dvr prime fault",NZ Maori
1,201205337,Driver,Male, 51,Minor,1,">1 party, no dvr fault",European
1,201205338,Driver,Female, 26,Not injured,1,">1 party, dvr prime fault",European
1,201205338,Driver,Female, 69,Serious,2,">1 party, no dvr fault",European
1,201205376,Driver,Male, 64,Not injured,1,">1 party, no dvr fault",Samoan
1,201205383,Driver,Male, 63,Serious,1,">1 party, dvr prime fault",European
1,201205498,Driver,Female, 27,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201205510,Driver,Female, 26,Not injured,2,">1 party, no dvr fault",European
1,201205510,Driver,Male, 20,Serious,1,">1 party, dvr prime fault",European
1,201205511,Driver,Male, 34,Not injured,1,"1 veh, dvr at fault",European
1,201205511,Passenger,Male, 30,Serious,1,"1 veh, dvr at fault",European
1,201205535,Driver,Male, 27,Minor,1,">1 party, dvr prime fault",Tongan
1,201205535,Driver,Male, 51,Minor,2,">1 party, no dvr fault",Tongan
1,201205535,Passenger,Female, 16,Serious,2,">1 party, no dvr fault",Tongan
1,201205535,Passenger,Female, 50,Serious,2,">1 party, no dvr fault",Tongan
1,201206031,Driver,Male, 63,Serious,1,">1 party, dvr prime fault",Samoan
1,201206037,Driver,Male, 61,Not injured,1,">1 party, dvr prime fault",European
1,201206044,Driver,Male, 59,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201206044,Driver,Male, 86,Serious,2,">1 party, dvr part fault",European
1,201206074,Driver,Male, 22,Not injured,1,">1 party, dvr prime fault",Asian
1,201206083,Driver,Male, 37,Serious,3,">1 party, no dvr fault",European
1,201206083,Driver,Male, 48,Not injured,2,">1 party, no dvr fault",European
1,201206083,Driver,Male,,Not injured,1,">1 party, dvr prime fault",European
1,201206087,Driver,Female, 37,Minor,2,">1 party, dvr prime fault",Asian
1,201206087,Driver,Male, 29,Serious,1,">1 party, no dvr fault",NZ Maori
1,2800007,Driver,Female, 64,Not injured,1,">1 party, dvr prime fault",European
1,2800007,Driver,Male, 19,Fatal,2,">1 party, dvr part fault",European
1,2800009,Driver,Male, 67,Not injured,1,">1 party, no dvr fault",European
1,2800009,Other,Male, 71,Fatal,2,">1 party, dvr part fault",Asian
1,2800015,Driver,Female, 18,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2800015,Driver,Male, 18,Minor,1,">1 party, dvr prime fault",NZ Maori
1,2800015,Passenger,Female, 18,Minor,1,">1 party, dvr prime fault",NZ Maori
1,2800015,Passenger,Male, 18,Fatal,1,">1 party, dvr prime fault",European
1,2800023,Driver,Male, 15,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2800023,Passenger,Female, 16,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,2800023,Passenger,Female, 17,Fatal,1,"1 veh, dvr at fault",Other Pacific Islander
1,2800023,Passenger,Male, 27,Serious,1,"1 veh, dvr at fault",European
1,2800135,Driver,Female, 20,Fatal,1,"1 veh, dvr at fault",European
1,2800135,Passenger,Female, 18,Serious,1,"1 veh, dvr at fault",European
1,2800135,Passenger,Male, 19,Serious,1,"1 veh, dvr at fault",European
1,2800143,Driver,Male, 26,Not injured,1,"1 veh, dvr at fault",Asian
1,2800143,Passenger,Female, 22,Serious,1,"1 veh, dvr at fault",Asian
1,2800143,Passenger,Female, 26,Fatal,1,"1 veh, dvr at fault",Asian
1,2800147,Driver,Male, 18,Fatal,1,">1 party, dvr part fault",European
1,2800147,Driver,Male, 60,Not injured,2,">1 party, dvr prime fault",Unknown
1,2801003,Driver,Male, 30,Not injured,1,">1 party, no dvr fault",Asian
1,2801070,Driver,Male, 44,Not injured,2,">1 party, dvr prime fault",European
1,2801070,Other,Female, 22,Serious,1,">1 party, dvr part fault",European
1,2801096,Driver,Female, 26,Not injured,3,">1 party, no dvr fault",European
1,2801096,Driver,Female, 27,Serious,2,">1 party, no dvr fault",Asian
1,2801096,Driver,Male, 39,Not injured,4,">1 party, no dvr fault",European
1,2801096,Driver,Male, 42,Not injured,1,">1 party, dvr prime fault",European
1,2801216,Driver,Male, 48,Not injured,2,">1 party, dvr prime fault",European
1,2801216,Other,Male, 34,Serious,1,">1 party, no dvr fault",NZ Maori
1,2801310,Driver,Male, 25,Serious,2,">1 party, dvr prime fault",Samoan
1,2801310,Driver,Male, 43,Minor,1,">1 party, no dvr fault",Unknown
1,2801310,Passenger,Female, 28,Minor,2,">1 party, dvr prime fault",Samoan
1,2801310,Passenger,Female, 52,Minor,1,">1 party, no dvr fault",European
1,2801310,Passenger,Male, 26,Minor,2,">1 party, dvr prime fault",Samoan
1,2801311,Driver,Male, 34,Not injured,1,">1 party, dvr prime fault",European
1,2801311,Other,Female, 46,Minor,3,">1 party, no dvr fault",European
1,2801311,Other,Male, 42,Serious,2,">1 party, no dvr fault",European
